,Index,Concept,Category,Question,Answer
3923,220,Temple_of_Derr,Famous Landmarks,What does Egypt have?,Temple of Derr
3924,220,Temple_of_Derr,Famous Landmarks,What did Nubia had?,Temple of Derr
3925,220,Temple_of_Derr,Famous Landmarks,Who did carved art?,Ramesses II
3926,220,Temple_of_Derr,Famous Landmarks,What is site made?,Rock-cut temple
3927,220,Temple_of_Derr,Famous Landmarks,What's now on Sudan?,Lower Nubia
3928,220,Temple_of_Derr,Famous Landmarks,Who is at Sudan?,Ramesses II
3929,220,Temple_of_Derr,Famous Landmarks,What has to show?,Ramesses II's power
3930,220,Temple_of_Derr,Famous Landmarks,What does show now?,New Amada
3931,220,Temple_of_Derr,Famous Landmarks,Who made beliefs?,Ramesses II
3932,220,Temple_of_Derr,Famous Landmarks,Who believed god?,Ramesses II
3933,220,Temple_of_Derr,Famous Landmarks,What did they add?,Side chambers
3934,220,Temple_of_Derr,Famous Landmarks,What did add to site?,Aswan High Dam
3935,220,Temple_of_Derr,Famous Landmarks,What did leave site?,Brightly colored reliefs
3936,220,Temple_of_Derr,Famous Landmarks,What has Sudan land?,Lower Nubia
3937,220,Temple_of_Derr,Famous Landmarks,Who made the walls?,Ramesses II
3938,220,Temple_of_Derr,Famous Landmarks,What are they here?,Rock-cut temple.
3939,220,Temple_of_Derr,Famous Landmarks,What did believe god?,Amun-Re
3940,220,Temple_of_Derr,Famous Landmarks,What had been carved?,Rock-cut temple.
3941,220,Temple_of_Derr,Famous Landmarks,Who ordered add?,Ramesses II
3942,220,Temple_of_Derr,Famous Landmarks,What art added site?,Brightly colored reliefs.
3943,220,Temple_of_Derr,Famous Landmarks,What are the walls?,Rock-cut
3944,220,Temple_of_Derr,Famous Landmarks,What walls had been?,Rock-cut.
3945,220,Temple_of_Derr,Famous Landmarks,Who had had walls?,Ramesses II.
3946,220,Temple_of_Derr,Famous Landmarks,Who did walls show?,Ramesses II.
3947,220,Temple_of_Derr,Famous Landmarks,What has walls had?,Rock-cut architecture
3948,220,Temple_of_Derr,Famous Landmarks,Who did leave art?,Ramesses II.
3949,220,Temple_of_Derr,Famous Landmarks,What is on this site?,Temple of Amun
3950,220,Temple_of_Derr,Famous Landmarks,Who made the show?,Ramesses II
3951,220,Temple_of_Derr,Famous Landmarks,What did Egyptians do?,Carved temple
3952,220,Temple_of_Derr,Famous Landmarks,Who worship inside?,"Ramesses II, Amun"
3953,220,Temple_of_Derr,Famous Landmarks,What is inside it?,"Courtyard, hall, sanctuary"
3954,220,Temple_of_Derr,Famous Landmarks,What has all walls?,Rock-cut temple.
3955,220,Temple_of_Derr,Famous Landmarks,What is this for?,Worship and power.
3956,220,Temple_of_Derr,Famous Landmarks,Who did make art?,Ramesses II
3957,220,Temple_of_Derr,Famous Landmarks,What inside is there?,"Reliefs, Inscriptions"
3958,220,Temple_of_Derr,Famous Landmarks,Who did site show?,Ramesses II
3959,220,Temple_of_Derr,Famous Landmarks,What are on sides?,Side chambers.
3960,220,Temple_of_Derr,Famous Landmarks,What did Ramses had?,Rock-cut temple
3961,220,Temple_of_Derr,Famous Landmarks,What do they do?,Cut rock.
3962,220,Temple_of_Derr,Famous Landmarks,What has walls got?,Rock-cut architecture
3963,220,Temple_of_Derr,Famous Landmarks,Who lived this art?,Ramesses II
3964,220,Temple_of_Derr,Famous Landmarks,What can see now?,New Amada site
3965,220,Temple_of_Derr,Famous Landmarks,What made the show?,Rock-cut architecture
3966,220,Temple_of_Derr,Famous Landmarks,What is Nubia's style?,Grotesque
3967,220,Temple_of_Derr,Famous Landmarks,What is art like?,Brightly colored.
3968,220,Temple_of_Derr,Famous Landmarks,What's in there now?,New Amada site.
3969,220,Temple_of_Derr,Famous Landmarks,What happened next?,Relocated. New Amada.
3970,220,Temple_of_Derr,Famous Landmarks,What do we know?,Temple of Amun
3971,220,Temple_of_Derr,Famous Landmarks,Who had power?,Ramesses II
3972,220,Temple_of_Derr,Famous Landmarks,Who did all that?,Ramesses II
3973,220,Temple_of_Derr,Famous Landmarks,What is this shown?,Temple of Derr
3974,220,Temple_of_Derr,Famous Landmarks,What did Egypt have?,Egyptian Empire
3975,220,Temple_of_Derr,Famous Landmarks,What do walls tell?,Ramesses II.
3976,220,Temple_of_Derr,Famous Landmarks,What has he got?,Military campaigns.
3977,220,Temple_of_Derr,Famous Landmarks,Who has the art?,Ramesses II
3978,220,Temple_of_Derr,Famous Landmarks,What is Nubia's site?,New Amada
3979,220,Temple_of_Derr,Famous Landmarks,What did power?,Ramesses II
3980,220,Temple_of_Derr,Famous Landmarks,What did make art?,Colored reliefs
3981,220,Temple_of_Derr,Famous Landmarks,What they did there?,Worship and rule.
3982,220,Temple_of_Derr,Famous Landmarks,What does still stand?,Rock-cut architecture
3983,220,Temple_of_Derr,Famous Landmarks,What still stands now?,New Amada site
3984,220,Temple_of_Derr,Famous Landmarks,What still does show?,Brightly colored reliefs
3985,220,Temple_of_Derr,Famous Landmarks,What did it show?,Military campaigns
3986,220,Temple_of_Derr,Famous Landmarks,What did Egyptians do?,Cut rock.
3987,220,Temple_of_Derr,Famous Landmarks,What is a Nubia?,Region near Sudan.
3988,220,Temple_of_Derr,Famous Landmarks,What had Ramesses shown?,Egyptian expansion
3989,220,Temple_of_Derr,Famous Landmarks,What did Ramesses do?,Built Temple
3990,220,Temple_of_Derr,Famous Landmarks,What built around there?,Aswan High Dam
3991,220,Temple_of_Derr,Famous Landmarks,What's around site?,Lake Nasser
3992,220,Temple_of_Derr,Famous Landmarks,What has now survived?,New Amada
3993,220,Temple_of_Derr,Famous Landmarks,Who created here?,Ramesses II
3994,220,Temple_of_Derr,Famous Landmarks,Who worshiped then?,"Amun, Ramesses II"
3995,220,Temple_of_Derr,Famous Landmarks,What had been built?,Rock-cut temple
3996,220,Temple_of_Derr,Famous Landmarks,What does still say?,Temple of Amun
3997,220,Temple_of_Derr,Famous Landmarks,What means derr?,Temple of Amun
3998,220,Temple_of_Derr,Famous Landmarks,Who added derr?,Ramesses II
3999,220,Temple_of_Derr,Famous Landmarks,Who built next door?,Ramesses II
4000,220,Temple_of_Derr,Famous Landmarks,What is still real?,Rock-cut temple
4001,220,Temple_of_Derr,Famous Landmarks,What did Ramses create?,Rock-cut temple
4002,220,Temple_of_Derr,Famous Landmarks,What is inside Nubia?,Rock-cut temple.
4003,220,Temple_of_Derr,Famous Landmarks,What art does live?,Brightly colored reliefs.
4004,220,Temple_of_Derr,Famous Landmarks,What lived that art?,Ramesses II
4005,220,Temple_of_Derr,Famous Landmarks,Who loved all art?,Ramesses II
4006,220,Temple_of_Derr,Famous Landmarks,What has been built?,Rock-cut temple
4007,220,Temple_of_Derr,Famous Landmarks,Who has the time?,Ramesses II
4008,220,Temple_of_Derr,Famous Landmarks,What does Nubia like?,Egyptian empire.
4009,220,Temple_of_Derr,Famous Landmarks,What is new amada?,Relocation site.
4010,220,Temple_of_Derr,Famous Landmarks,Who loves Nubia?,Ramesses II
4011,220,Temple_of_Derr,Famous Landmarks,Who loved Sudan?,Ramesses II
4012,220,Temple_of_Derr,Famous Landmarks,Who had that there?,Ramesses II
4013,220,Temple_of_Derr,Famous Landmarks,What is inside walls?,Rock-cut architecture
4014,220,Temple_of_Derr,Famous Landmarks,Who had this all?,Ramesses II
4015,220,Temple_of_Derr,Famous Landmarks,What did they find?,Rock-cut temple
4016,220,Temple_of_Derr,Famous Landmarks,What is it doing?,Asserting power.
4017,220,Temple_of_Derr,Famous Landmarks,Who wanted all?,Ramesses II
4018,220,Temple_of_Derr,Famous Landmarks,What does still look?,Brightly colored.
4019,220,Temple_of_Derr,Famous Landmarks,What is it worth?,Historical Significance
4020,220,Temple_of_Derr,Famous Landmarks,What did leave art?,Brightly colored reliefs
4021,220,Temple_of_Derr,Famous Landmarks,Who had ordered site?,Ramesses II
4022,220,Temple_of_Derr,Famous Landmarks,What does it mean?,Rock-cut temple
4023,220,Temple_of_Derr,Famous Landmarks,What about Nubia?,Egyptian Expansion.
4024,220,Temple_of_Derr,Famous Landmarks,What had all those?,Brightly colored reliefs.
4025,220,Temple_of_Derr,Famous Landmarks,Who left Nubia?,Ramesses II.
4026,220,Temple_of_Derr,Famous Landmarks,What is Nubia's best?,Temple of Derr
4027,220,Temple_of_Derr,Famous Landmarks,What does derr do?,Rock-cut temple.
4028,220,Temple_of_Derr,Famous Landmarks,What does amada do?,Relocation saves temple.
4029,220,Temple_of_Derr,Famous Landmarks,What did those stones do?,Asserted power.
4030,220,Temple_of_Derr,Famous Landmarks,What had been done?,Dismantled and moved
4031,220,Temple_of_Derr,Famous Landmarks,What has made it look?,Brightly colored.
4032,220,Temple_of_Derr,Famous Landmarks,What is still intact?,Vivid colors.
4033,220,Temple_of_Derr,Famous Landmarks,What does Nubia mean?,Lower region.
4034,220,Temple_of_Derr,Famous Landmarks,What now happens?,Located at Amada.
4035,220,Temple_of_Derr,Famous Landmarks,What did all that mean?,Ramesses II's power.
4036,220,Temple_of_Derr,Famous Landmarks,What all is there?,Rock-cut temple.
4037,220,Temple_of_Derr,Famous Landmarks,What did he build there?,Rock-cut Temple
4038,220,Temple_of_Derr,Famous Landmarks,Who saved it today?,Aswan High Dam
4039,220,Temple_of_Derr,Famous Landmarks,What had been found?,Rock-cut temple
4040,220,Temple_of_Derr,Famous Landmarks,What still remains?,Relocated Temple
4041,220,Temple_of_Derr,Famous Landmarks,Who left all of this?,Ramesses II
4042,220,Temple_of_Derr,Famous Landmarks,What still does exist?,New Amada
4043,220,Temple_of_Derr,Famous Landmarks,What should we do?,Relocate the Temple.
4044,220,Temple_of_Derr,Famous Landmarks,What made the move?,Rock-cut temple
4045,220,Temple_of_Derr,Famous Landmarks,What made Nubia live?,Aswan High Dam
4046,220,Temple_of_Derr,Famous Landmarks,What saved all the art?,Relocation saved it.
4047,220,Temple_of_Derr,Famous Landmarks,Who still loves gods?,Ramesses II
4048,220,Temple_of_Derr,Famous Landmarks,What is its all now?,New Amada Site.
4049,220,Temple_of_Derr,Famous Landmarks,What is near by derr?,Abu Simbel
4050,220,Temple_of_Derr,Famous Landmarks,Who all is inside?,"Amun, Ramesses II"
4051,220,Temple_of_Derr,Famous Landmarks,What's derr close?,Abu Simbel
4052,220,Temple_of_Derr,Famous Landmarks,What does Egypt keep?,Military campaigns.
4053,220,Temple_of_Derr,Famous Landmarks,Who keeps art safe?,Relocation saves it.
4054,220,Temple_of_Derr,Famous Landmarks,What is inside all?,"Courtyard, halls, sanctuary"
4055,220,Temple_of_Derr,Famous Landmarks,Who wants the power?,Ramesses II
4056,220,Temple_of_Derr,Famous Landmarks,Who shows this day?,Ramesses II.
4057,220,Temple_of_Derr,Famous Landmarks,What caused Nubia?,Egyptian expansion
4058,220,Temple_of_Derr,Famous Landmarks,Who did help Sudan?,Ramesses II.
4059,220,Temple_of_Derr,Famous Landmarks,What Sudan had power?,Egyptian Empire
4060,220,Temple_of_Derr,Famous Landmarks,What all did saved?,Nubian monuments
4061,220,Temple_of_Derr,Famous Landmarks,Who wants site show?,Ramesses II.
4062,220,Temple_of_Derr,Famous Landmarks,Who cares about power?,Ramesses II
4063,220,Temple_of_Derr,Famous Landmarks,Who has to see art?,Ramesses II.
4064,220,Temple_of_Derr,Famous Landmarks,What has been shown?,Temple of Derr
4065,220,Temple_of_Derr,Famous Landmarks,Who should show site?,Ramesses II.
4066,220,Temple_of_Derr,Famous Landmarks,Who deserves know?,Ramesses II
4067,220,Temple_of_Derr,Famous Landmarks,What's special with it?,Rock-cut architecture
4068,221,Alexandria_Port,Famous Landmarks,What country is this port in?,Egypt.
4069,221,Alexandria_Port,Famous Landmarks,What sea is it on?,Mediterranean Sea
4070,221,Alexandria_Port,Famous Landmarks,Main cargo type?,"Container, cargo"
4071,221,Alexandria_Port,Famous Landmarks,Is it old?,Most important/Oldest
4072,221,Alexandria_Port,Famous Landmarks,Which harbor is main?,Western Harbour
4073,221,Alexandria_Port,Famous Landmarks,Trade between what continents?,"Europe, Asia, Africa"
4074,221,Alexandria_Port,Famous Landmarks,Is it strategically located?,"Yes, strategically."
4075,221,Alexandria_Port,Famous Landmarks,Role in Egypt's economy?,"Vital, Major role."
4076,221,Alexandria_Port,Famous Landmarks,Does it face challenges?,"Yes, ongoing."
4077,221,Alexandria_Port,Famous Landmarks,Is it important?,"Yes, it is."
4078,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What is this building called?,Sultan Hassan Mosque
4079,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What type of building is this?,Mosque-Madrassa complex
4080,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Who commissioned this building?,Sultan Hassan
4081,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What dynasty ruled during construction?,Mamluk Dynasty
4082,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Which city is this in?,"Cairo, Egypt"
4083,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What is the large courtyard called?,Central Courtyard (Sahn)
4084,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,How many minarets did it have?,Two minarets.
4085,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What legal schools were taught here?,Four Sunni schools.
4086,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What direction does the qibla iwan face?,Facing Mecca
4087,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is this building old?,"Yes, very."
4088,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What architectural style is this?,Mamluk architecture
4089,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What century was it built in?,14th century
4090,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What is behind the qibla iwan?,Sultan Hassan's mausoleum
4091,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is it richly decorated?,"Yes, richly."
4092,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is it a famous landmark?,"Yes, renowned"
4093,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What is the entrance like?,Towering gateway
4094,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is it a religious site?,"Yes, mosque."
4095,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Was it used for prayer?,"Yes, mosque."
4096,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is it still standing?,"Yes, standing."
4097,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What kind of vaulting is used?,Muqarnas (stalactite-like)
4098,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,Is it a simple building?,"No, Grandiose."
4099,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What material are the doors?,Bronze doors
4100,222,Mosque-Madrassa_of_Sultan_Hassan,Famous Landmarks,What kind of panels are used?,Marble panels.
4101,223,Bab_al-Futuh,Famous Landmarks,Is this in Cairo?,"Yes, Cairo."
4102,223,Bab_al-Futuh,Famous Landmarks,What is this gate called?,Gate of Conquest
4103,223,Bab_al-Futuh,Famous Landmarks,Is this a defensive structure?,"Yes, defensive structure."
4104,223,Bab_al-Futuh,Famous Landmarks,What dynasty built this?,Fatimid dynasty
4105,223,Bab_al-Futuh,Famous Landmarks,Was it built for defense?,"Yes, defense."
4106,223,Bab_al-Futuh,Famous Landmarks,Is this made of stone?,"Yes, stone."
4107,223,Bab_al-Futuh,Famous Landmarks,What century was it built?,11th century
4108,223,Bab_al-Futuh,Famous Landmarks,"What does ""al-Futuh"" mean?",Gate of Conquest
4109,223,Bab_al-Futuh,Famous Landmarks,Is this a city gate?,"Yes, it is."
4110,223,Bab_al-Futuh,Famous Landmarks,Is it a Fatimid structure?,"Yes, Fatimid."
4111,223,Bab_al-Futuh,Famous Landmarks,What type of entrance is this?,Stone gate.
4112,223,Bab_al-Futuh,Famous Landmarks,Are there arrow slits visible?,"Yes, arrow slits."
4113,223,Bab_al-Futuh,Famous Landmarks,Is this a historic site?,"Yes, historic site."
4114,223,Bab_al-Futuh,Famous Landmarks,Is it part of city walls?,"Yes, it is."
4115,223,Bab_al-Futuh,Famous Landmarks,Is Badr al-Jamali connected?,"Yes, builder."
4116,223,Bab_al-Futuh,Famous Landmarks,Is this Bab al-Nasr?,No.
4117,223,Bab_al-Futuh,Famous Landmarks,What is it's primary function?,Defensive fortification.
4118,223,Bab_al-Futuh,Famous Landmarks,Is it well-preserved?,Not explicitly stated.
4119,223,Bab_al-Futuh,Famous Landmarks,Is it a tourist attraction?,"Likely, yes."
4120,223,Bab_al-Futuh,Famous Landmarks,Is it medieval architecture?,"Yes, it is."
4121,224,Qalawun_complex,Famous Landmarks,What dynasty built this?,Bahri Mamluk
4122,224,Qalawun_complex,Famous Landmarks,Who reigned during construction?,Qalawun (al-Mansur)
4123,224,Qalawun_complex,Famous Landmarks,What year was it finished?,1285 CE
4124,224,Qalawun_complex,Famous Landmarks,What type of school is there?,Religious school
4125,224,Qalawun_complex,Famous Landmarks,Whose tomb is included?,Sultan Qalawun
4126,224,Qalawun_complex,Famous Landmarks,What's the tomb famous for?,Grand dome
4127,224,Qalawun_complex,Famous Landmarks,What medical facility exists?,A maristan (hospital)
4128,224,Qalawun_complex,Famous Landmarks,What did the hospital offer?,Medical care.
4129,224,Qalawun_complex,Famous Landmarks,What street is it on?,al-Muizz Street
4130,224,Qalawun_complex,Famous Landmarks,What style is showcased?,Mamluk architecture
4131,224,Qalawun_complex,Famous Landmarks,What is it a symbol of?,Qalawun's power.
4132,224,Qalawun_complex,Famous Landmarks,What kind of site is it?,"Religious, Funerary Complex"
4133,224,Qalawun_complex,Famous Landmarks,Who was the Sultan?,Al-Mansur Qalawun
4134,224,Qalawun_complex,Famous Landmarks,What is the building's main function?,"Religious, Funerary."
4135,224,Qalawun_complex,Famous Landmarks,What's its architectural influence?,"Mamluk, Ayyubid"
4136,224,Qalawun_complex,Famous Landmarks,What ensured its upkeep?,Waqf (Endowment)
4137,224,Qalawun_complex,Famous Landmarks,What is inside the complex?,"Madrasa, Mausoleum, Hospital"
4138,224,Qalawun_complex,Famous Landmarks,What kind of ruler was Qalawun?,Mamluk Sultan
4139,224,Qalawun_complex,Famous Landmarks,What is it located within?,Islamic Cairo.
4140,224,Qalawun_complex,Famous Landmarks,What era is this from?,Mamluk Period
4141,225,"Saint_Mark's_Coptic_Orthodox_Cathedral,_Cairo",Religion and belief,What city is this in?,"Cairo, Egypt"
4142,225,"Saint_Mark's_Coptic_Orthodox_Cathedral,_Cairo",Religion and belief,What continent is this in?,Africa.
4143,225,"Saint_Mark's_Coptic_Orthodox_Cathedral,_Cairo",Religion and belief,What religion is practiced here?,Coptic Orthodox
